CARIMBO DE DATA/HORA,LINK DA CASA,VALOR DA CASA,BAIRRO,VALOR DO IMÓVEL ,NÚMERO DE QUARTOS,NÚMERO DE BANHEIROS,TAMANHO DO TERRENO,TEM EDÍCULA?,ZONA,EDICULA,Preço da area,,,,BAIRROS
6/22/2023 13:21:02,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Nunes/13544,320000,Jardim Nunes,300-350 mil,3,4,220,Não,NORTE,0,"R$ 1,454.55",,,,"Jardim Nunes, São José do Rio Preto"
6/22/2023 13:21:49,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Nunes/13422,300000,Jardim Nunes,300-350 mil,3,2,200,Sim,NORTE,1,"R$ 1,500.00",,,,"Jardim Nunes, São José do Rio Preto"
6/22/2023 13:22:27,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Nunes/1558,230000,Jardim Nunes,Até 250 mil,3,1,125,Não,NORTE,0,"R$ 1,840.00",,,,"Jardim Nunes, São José do Rio Preto"
6/22/2023 13:23:08,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Nunes/1226,270000,Jardim Nunes,250-300 mil,3,2,200,Não,NORTE,0,"R$ 1,350.00",,,,"Jardim Nunes, São José do Rio Preto"
6/22/2023 13:23:52,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Planalto/23134,450000,Jardim Planalto,Mais que 400 mil,3,2,275,Não,NORTE,0,"R$ 1,636.36",,,,"Jardim Planalto, São José do Rio Preto"
6/22/2023 13:24:33,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Planalto/22542,220000,Jardim Planalto,Até 250 mil,3,1,200,Não,NORTE,0,"R$ 1,100.00",,,,"Jardim Planalto, São José do Rio Preto"
6/22/2023 13:26:18,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Santo-Antonio/22825,250000,Jardim Santo Antônio,250-300 mil,3,3,200,Não,NORTE,0,"R$ 1,250.00",,,,"Jardim Santo Antonio, São José do Rio Preto"
6/22/2023 13:30:23,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Santo-Antonio/22948,205000,Jardim Santo Antônio,Até 250 mil,4,3,200,Sim,NORTE,1,"R$ 1,025.00",,,,"Jardim Santo Antônio, São José do Rio Preto"
6/22/2023 13:32:07,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Santo-Antonio/20596,250000,Jardim Santo Antônio,250-300 mil,4,3,200,Não,NORTE,0,"R$ 1,250.00",,,,"Jardim Santo Antonio, São José do Rio Preto"
6/22/2023 13:33:35,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Santo-Antonio/21640,350000,Jardim Santo Antônio,350-400 mil,2,3,200,Não,NORTE,0,"R$ 1,750.00",,,,"Jardim Santo Antonio, São José do Rio Preto"
6/22/2023 13:34:57,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Santo-Antonio/13290,165000,Jardim Santo Antônio,Até 250 mil,3,2,200,Sim,NORTE,1,R$ 825.00,,,,"Jardim Santo Antonio, São José do Rio Preto"
6/22/2023 13:36:18,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Santo-Antonio/4094,260000,Jardim Santo Antônio,250-300 mil,3,2,130,Não,NORTE,0,"R$ 2,000.00",,,,"Jardim Santo Antonio, São José do Rio Preto"
6/22/2023 14:56:21,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Maria-Lucia/21288,230000,Jardim Maria Lucia,Até 250 mil,3,2,300,Sim,NORTE,1,R$ 766.67,,,,"Jardim Maria Lucia, São José do Rio Preto"
6/22/2023 14:57:11,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Maria-Lucia/11229,235000,Jardim Maria Lucia,Até 250 mil,3,3,210,Não,NORTE,0,"R$ 1,119.05",,,,"Jardim Maria Lucia, São José do Rio Preto"
6/22/2023 14:57:55,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Maria-Lucia/1237,221000,Jardim Maria Lucia,Até 250 mil,4,3,234,Não,NORTE,0,R$ 944.44,,,,"Jardim Maria Lucia, São José do Rio Preto"
6/22/2023 15:00:10,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Loteamento-Parque-Nova-Esperanca/22675,249000,Parque Nova Esperança,Até 250 mil,3,5,522,Não,NORTE,0,R$ 477.01,,,,"Parque Nova Esperança, São José do Rio Preto"
6/22/2023 15:01:16,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Alto-das-Andorinhas/14656,300000,Residencial Alto Das Andorinhas,300-350 mil,3,1,200,Sim,NORTE,1,"R$ 1,500.00",,,,"Residencial Alto Das Andorinhas, São José do Rio Preto"
6/22/2023 15:02:08,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Alto-das-Andorinhas/19534,485000,Residencial Alto Das Andorinhas,Mais que 400 mil,3,2,200,Não,NORTE,0,"R$ 2,425.00",,,,"Residencial Alto Das Andorinhas, São José do Rio Preto"
6/22/2023 15:02:52,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Alto-das-Andorinhas/1311,300000,Residencial Alto Das Andorinhas,300-350 mil,3,2,200,Não,NORTE,0,"R$ 1,500.00",,,,"Residencial Alto Das Andorinhas, São José do Rio Preto"
6/22/2023 15:03:43,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Alto-das-Andorinhas/1477,370000,Residencial Alto Das Andorinhas,350-400 mil,3,2,200,Não,NORTE,0,"R$ 1,850.00",,,,"Residencial Alto Das Andorinhas, São José do Rio Preto"
6/22/2023 15:04:40,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Alto-das-Andorinhas/4878,450000,Residencial Alto Das Andorinhas,Mais que 400 mil,3,2,200,Não,NORTE,0,"R$ 2,250.00",,,,"Residencial Alto Das Andorinhas, São José do Rio Preto"
6/22/2023 15:05:44,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Ana-Celia/12845,300000,Residencial Ana Célia,300-350 mil,4,2,225,Não,NORTE,0,"R$ 1,333.33",,,,"Residencial Ana Célia, São José do Rio Preto"
6/22/2023 15:06:39,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Ana-Celia/13583,212000,Residencial Ana Célia,Até 250 mil,3,2,406,Não,NORTE,0,R$ 522.17,,,,"Residencial Ana Célia, São José do Rio Preto"
6/22/2023 15:07:29,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Ana-Celia/7774,370000,Residencial Ana Célia,350-400 mil,4,4,275,Não,NORTE,0,"R$ 1,345.45",,,,"Residencial Ana Célia, São José do Rio Preto"
6/22/2023 15:08:22,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Ana-Celia/839,258000,Residencial Ana Célia,250-300 mil,3,1,250,Não,NORTE,0,"R$ 1,032.00",,,,"Residencial Ana Célia, São José do Rio Preto"
6/22/2023 15:09:21,https://redentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Ana-Celia/917,300000,Residencial Ana Célia,300-350 mil,3,2,200,Não,NORTE,0,"R$ 1,500.00",,,,"Residencial Ana Célia, São José do Rio Preto"
6/22/2023 15:10:12,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Bom-Sucesso/19869,245000,Residencial Bom Sucesso,Até 250 mil,3,2,200,Não,NORTE,0,"R$ 1,225.00",,,,"Residencial Bom Sucesso, São José do Rio Preto"
6/22/2023 15:10:56,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Bom-Sucesso/16673,265000,Residencial Bom Sucesso,250-300 mil,2,2,200,Não,NORTE,0,"R$ 1,325.00",,,,"Residencial Bom Sucesso, São José do Rio Preto"
6/22/2023 15:12:08,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Gabriela/14153,260000,Residencial Gabriela,250-300 mil,2,2,200,Não,NORTE,0,"R$ 1,300.00",,,,"Residencial Gabriela, São José do Rio Preto"
6/22/2023 15:12:48,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Gabriela/1063,280000,Residencial Gabriela,250-300 mil,3,2,200,Não,NORTE,0,"R$ 1,400.00",,,,"Residencial Gabriela, São José do Rio Preto"
6/22/2023 15:13:49,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-das-Americas/23277,450000,Residencial Das Américas,Mais que 400 mil,4,3,200,Não,NORTE,0,"R$ 2,250.00",,,,"Residencial Das Américas, São José do Rio Preto"
6/29/2023 9:37:14,https://www.compactoimoveis.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Alto-Rio-Preto/15915,1800000,Alto Rio Preto,Mais que 400 mil,3,5,550,Não,OESTE,0,"R$ 3,272.73",,,,"Alto Rio Preto, São José do Rio Preto"
6/29/2023 9:38:17,https://www.compactoimoveis.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Alto-Rio-Preto/14983,1800000,Alto Rio Preto,Mais que 400 mil,4,8,872,Não,OESTE,0,"R$ 2,064.22",,,,"Alto Rio Preto, São José do Rio Preto"
6/29/2023 9:39:22,https://www.compactoimoveis.com.br/alugar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Alto-Rio-Preto/8028,1600000,Alto Rio Preto,Mais que 400 mil,4,12,484,Não,OESTE,0,"R$ 3,305.79",,,,"Alto Rio Preto, São José do Rio Preto"
6/29/2023 9:43:14,https://www.compactoimoveis.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Alto-Rio-Preto/7603,950000,Alto Rio Preto,Mais que 400 mil,3,4,494,Não,OESTE,0,"R$ 1,923.08",,,,"Alto Rio Preto, São José do Rio Preto"
6/29/2023 9:47:51,https://www.compactoimoveis.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Alto-Rio-Preto/6736,1500000,Alto Rio Preto,Mais que 400 mil,4,6,505,Não,OESTE,0,"R$ 2,970.30",,,,"Alto Rio Preto, São José do Rio Preto"
6/29/2023 9:48:39,https://www.compactoimoveis.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Alto-Rio-Preto/5817,700000,Alto Rio Preto,Mais que 400 mil,3,2,280,Não,OESTE,0,"R$ 2,500.00",,,,"Alto Rio Preto, São José do Rio Preto"
6/29/2023 9:49:37,https://www.compactoimoveis.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Canaa/19457,650000,Jardim Canaa,Mais que 400 mil,3,4,240,Não,OESTE,0,"R$ 2,708.33",,,,"Jardim Canaa, São José do Rio Preto"
6/29/2023 9:51:46,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Alto-Rio-Preto/24424,760000,Alto Rio Preto,Mais que 400 mil,3,4,384,Não,OESTE,0,"R$ 1,979.17",,,,"Alto Rio Preto, São José do Rio Preto"
6/29/2023 9:52:53,https://www.compactoimoveis.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Canaa/18409,380000,Jardim Canaa,350-400 mil,3,1,300,Não,OESTE,0,"R$ 1,266.67",,,,"Jardim Canaa, São José do Rio Preto"
6/29/2023 9:53:33,https://www.compactoimoveis.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Canaa/6046,550000,Jardim Canaa,Mais que 400 mil,4,4,363,Sim,OESTE,1,"R$ 1,515.15",,,,"Jardim Canaa, São José do Rio Preto"
6/29/2023 9:54:18,https://www.compactoimoveis.com.br/alugar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Congonhas/19630,300000,Jardim Congonhas,300-350 mil,3,2,300,Não,OESTE,0,"R$ 1,000.00",,,,"Jardim Congonhas, São José do Rio Preto"
6/29/2023 9:55:25,https://www.compactoimoveis.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Herculano/13397,360000,Jardim Herculano,350-400 mil,3,2,360,Não,OESTE,0,"R$ 1,000.00",,,,"Jardim Herculano, São José do Rio Preto"
6/29/2023 9:56:40,https://www.compactoimoveis.com.br/alugar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Maria-Candida/19045,940000,Jardim Maria Candida,Mais que 400 mil,3,6,365,Não,OESTE,0,"R$ 2,575.34",,,,"Jardim Maria Candida, São José do Rio Preto"
6/29/2023 9:58:51,https://www.compactoimoveis.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Macedo-Teles/19492,420000,Macedo Teles,Mais que 400 mil,3,3,370,Sim,OESTE,1,"R$ 1,135.14",,,,"Macedo Teles, São José do Rio Preto"
6/29/2023 9:59:36,https://www.compactoimoveis.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Parque-Residencial-J-Macedo/7104,335000,Residencial J Macedo,300-350 mil,3,2,210,Não,OESTE,0,"R$ 1,595.24",,,,"Residencial J Macedo, São José do Rio Preto"
6/29/2023 10:02:52,https://www.compactoimoveis.com.br/alugar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Palestra/19779,430000,Residencial Palestra,Mais que 400 mil,3,3,200,Não,OESTE,0,"R$ 2,150.00",,,,"Residencial Palestra, São José do Rio Preto"
6/29/2023 10:03:30,https://www.compactoimoveis.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Palestra/19269,280000,Residencial Palestra,250-300 mil,2,1,200,Não,OESTE,0,"R$ 1,400.00",,,,"Residencial Palestra, São José do Rio Preto"
6/29/2023 10:04:18,https://www.compactoimoveis.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Palestra/17443,460000,Residencial Palestra,Mais que 400 mil,3,2,205,Não,OESTE,0,"R$ 2,243.90",,,,"Residencial Palestra, São José do Rio Preto"
6/29/2023 10:05:21,https://www.compactoimoveis.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Santos-Dumont/17080,1150000,Santos Dummont,Mais que 400 mil,4,6,507,Não,OESTE,0,"R$ 2,268.24",,,,"Santos Dummont, São José do Rio Preto"
6/29/2023 10:06:15,https://www.compactoimoveis.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Santos-Dumont/17079,1790000,Santos Dumont,Mais que 400 mil,4,7,350,Não,OESTE,0,"R$ 5,114.29",,,,"Santos Dumont, São José do Rio Preto"
6/29/2023 10:07:01,https://www.compactoimoveis.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Santos-Dumont/1934,915000,Santos Dummont,Mais que 400 mil,3,4,365,Não,OESTE,0,"R$ 2,506.85",,,,"Santos Dummont, São José do Rio Preto"
6/29/2023 10:08:47,https://www.compactoimoveis.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Vila-Esplanada/11566,430000,Vila Esplanada,Mais que 400 mil,3,2,160,Não,OESTE,0,"R$ 2,687.50",,,,"Vila Esplanada, São José do Rio Preto"
6/29/2023 10:09:32,https://www.compactoimoveis.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Vila-Esplanada/11050,520000,Vila Esplanada,Mais que 400 mil,3,2,198,Não,OESTE,0,"R$ 2,626.26",,,,"Vila Esplanada, São José do Rio Preto"
6/29/2023 10:10:21,https://www.compactoimoveis.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Vila-Moreira/19666,350000,Vila Moreira,350-400 mil,3,3,242,Sim,OESTE,1,"R$ 1,446.28",,,,"Vila Moreira, São José do Rio Preto"
6/29/2023 10:11:14,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Alto-Rio-Preto/24180,850000,Alto Rio Preto,Mais que 400 mil,3,4,450,Não,OESTE,0,"R$ 1,888.89",,,,"Alto Rio Preto, São José do Rio Preto"
6/29/2023 10:13:09,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Alto-Rio-Preto/23544,550000,Alto Rio Preto,Mais que 400 mil,3,3,251,Sim,OESTE,1,"R$ 2,191.24",,,,"Alto Rio Preto, São José do Rio Preto"
6/29/2023 10:14:10,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Alto-Rio-Preto/22440,350000,Alto Rio Preto,350-400 mil,2,1,331,Sim,OESTE,1,"R$ 1,057.40",,,,"Alto Rio Preto, São José do Rio Preto"
6/29/2023 10:15:09,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Alto-Rio-Preto/21822,850000,Alto Rio Preto,Mais que 400 mil,3,4,393,Não,OESTE,0,"R$ 2,162.85",,,,"Alto Rio Preto, São José do Rio Preto"
6/29/2023 10:16:01,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Alto-Rio-Preto/21528,650000,Alto Rio Preto,Mais que 400 mil,3,3,250,Não,OESTE,0,"R$ 2,600.00",,,,"Alto Rio Preto, São José do Rio Preto"
6/29/2023 10:16:41,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Alto-Rio-Preto/20852,670000,Alto Rio Preto,Mais que 400 mil,3,3,365,Não,OESTE,0,"R$ 1,835.62",,,,"Alto Rio Preto, São José do Rio Preto"
6/29/2023 10:17:31,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Alto-Rio-Preto/19197,650000,Alto Rio Preto,Mais que 400 mil,3,3,336,Não,OESTE,0,"R$ 1,934.52",,,,"Alto Rio Preto, São José do Rio Preto"
6/29/2023 10:18:23,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Alto-Rio-Preto/17712,650000,Alto Rio Preto,Mais que 400 mil,3,2,384,Não,OESTE,0,"R$ 1,692.71",,,,"Alto Rio Preto, São José do Rio Preto"
6/29/2023 10:20:23,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Alto-Rio-Preto/17465,690000,Alto Rio Preto,Mais que 400 mil,4,6,360,Sim,OESTE,1,"R$ 1,916.67",,,,"Alto Rio Preto, São José do Rio Preto"
6/29/2023 10:21:04,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Alto-Rio-Preto/17564,1050000,Alto Rio Preto,Mais que 400 mil,3,6,507,Não,OESTE,0,"R$ 2,071.01",,,,"Alto Rio Preto, São José do Rio Preto"
6/29/2023 10:22:03,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Sobrado/Jardim-Alto-Rio-Preto/16868,1000000,Alto Rio Preto,Mais que 400 mil,3,5,396,Não,OESTE,0,"R$ 2,525.25",,,,"Alto Rio Preto, São José do Rio Preto"
6/29/2023 10:22:43,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Alto-Rio-Preto/14488,1800000,Alto Rio Preto,Mais que 400 mil,3,7,872,Não,OESTE,0,"R$ 2,064.22",,,,"Alto Rio Preto, São José do Rio Preto"
6/29/2023 10:23:26,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Alto-Rio-Preto/13892,500000,Alto Rio Preto,Mais que 400 mil,2,1,484,Sim,OESTE,1,"R$ 1,033.06",,,,"Alto Rio Preto, São José do Rio Preto"
6/29/2023 10:24:24,https://www.redentora.com.br/alugar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Alto-Rio-Preto/4616,550000,Alto Rio Preto,Mais que 400 mil,3,3,484,Não,OESTE,0,"R$ 1,136.36",,,,"Alto Rio Preto, São José do Rio Preto"
6/29/2023 10:25:10,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Alto-Rio-Preto/2346,1150000,Alto Rio Preto,Mais que 400 mil,3,4,457,Não,OESTE,0,"R$ 2,516.41",,,,"Alto Rio Preto, São José do Rio Preto"
6/29/2023 10:26:01,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Alto-Rio-Preto/425,650000,Alto Rio Preto,Mais que 400 mil,3,3,300,Sim,OESTE,1,"R$ 2,166.67",,,,"Alto Rio Preto, São José do Rio Preto"
6/29/2023 19:58:47,redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Canaa/21067,650000,Jardim Canaa,Mais que 400 mil,3,3,271,Não,OESTE,0,"R$ 2,398.52",,,,"Jardim Canaa, São José do Rio Preto"
6/29/2023 19:59:26,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Canaa/7727,400000,Jardim Canaa,350-400 mil,2,1,383,Sim,OESTE,1,"R$ 1,044.39",,,,"Jardim Canaa, São José do Rio Preto"
6/29/2023 20:00:16,https://www.redentora.com.br/alugar/Sao-Jose-do-Rio-Preto/Comercial/Casa-Comercial/Jardim-Canaa/336,650000,Jardim Canaa,Mais que 400 mil,4,3,528,Não,OESTE,0,"R$ 1,231.06",,,,"Jardim Canaa, São José do Rio Preto"
6/29/2023 20:01:15,https://www.redentora.com.br/alugar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Congonhas/24312,700000,Jardim Congonhas,Mais que 400 mil,3,2,360,Não,OESTE,0,"R$ 1,944.44",,,,"Jardim Congonhas, São José do Rio Preto"
6/29/2023 20:01:49,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Congonhas/21878,280000,Jardim Congonhas,250-300 mil,2,1,150,Não,OESTE,0,"R$ 1,866.67",,,,"Jardim Congonhas, São José do Rio Preto"
6/29/2023 20:02:19,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Congonhas/19707,590000,Jardim Congonhas,Mais que 400 mil,3,3,350,Não,OESTE,0,"R$ 1,685.71",,,,"Jardim Congonhas, São José do Rio Preto"
6/29/2023 20:03:25,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Congonhas/11664,336000,Jardim Congonhas,300-350 mil,3,2,300,Não,OESTE,0,"R$ 1,120.00",,,,"Jardim Congonhas, São José do Rio Preto"
6/29/2023 20:04:05,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Congonhas/2527,1100000,Jardim Congonhas,Mais que 400 mil,4,6,520,Não,OESTE,0,"R$ 2,115.38",,,,"Jardim Congonhas, São José do Rio Preto"
6/29/2023 20:05:21,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Congonhas/1820,420000,Jardim Congonhas,Mais que 400 mil,3,3,290,Não,OESTE,0,"R$ 1,448.28",,,,"Jardim Congonhas, São José do Rio Preto"
6/29/2023 20:05:53,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Congonhas/1897,600000,Jardim Congonhas,Mais que 400 mil,3,3,281,Não,OESTE,0,"R$ 2,135.23",,,,"Jardim Congonhas, São José do Rio Preto"
6/29/2023 20:06:49,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Herculano/16793,350000,Jardim Herculano,350-400 mil,4,3,360,Sim,OESTE,1,R$ 972.22,,,,"Jardim Herculano, São José do Rio Preto"
6/29/2023 20:07:29,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Herculano/20147,550000,Jardim Herculano,Mais que 400 mil,3,2,360,Sim,OESTE,1,"R$ 1,527.78",,,,"Jardim Herculano, São José do Rio Preto"
6/29/2023 20:08:26,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Herculano/6559,385000,Jardim Herculano,350-400 mil,3,2,360,Sim,OESTE,1,"R$ 1,069.44",,,,"Jardim Herculano, São José do Rio Preto"
6/29/2023 20:09:10,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Herculano/1088,550000,Jardim Herculano,Mais que 400 mil,3,3,339,Não,OESTE,0,"R$ 1,622.42",,,,"Jardim Herculano, São José do Rio Preto"
6/29/2023 20:09:58,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Maria-Candida/23030,730000,Jardim Maria Candida,Mais que 400 mil,3,5,350,Não,OESTE,0,"R$ 2,085.71",,,,"Jardim Maria Candida, São José do Rio Preto"
6/29/2023 20:10:36,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Maria-Candida/2472,700000,Jardim Maria Candida,Mais que 400 mil,3,5,360,Não,OESTE,0,"R$ 1,944.44",,,,"Jardim Maria Candida, São José do Rio Preto"
6/29/2023 20:11:38,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Macedo-Teles-I/24260,590000,Macedo Teles,Mais que 400 mil,3,3,324,Não,OESTE,0,"R$ 1,820.99",,,,"Macedo Teles, São José do Rio Preto"
6/29/2023 20:12:17,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Macedo-Teles-I/23913,280000,Macedo Teles,250-300 mil,3,2,330,Não,OESTE,0,R$ 848.48,,,,"Macedo Teles, São José do Rio Preto"
6/29/2023 20:15:42,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Macedo-Teles-I/20696,499000,Macedo Teles,Mais que 400 mil,3,3,390,Não,OESTE,0,"R$ 1,279.49",,,,"Macedo Teles, São José do Rio Preto"
6/29/2023 20:16:39,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Macedo-Teles-I/20830,510000,Macedo Teles,Mais que 400 mil,3,2,330,Não,OESTE,0,"R$ 1,545.45",,,,"Macedo Teles, São José do Rio Preto"
6/29/2023 20:17:32,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Macedo-Teles-I/18453,380000,Macedo Teles,,2,3,275,Não,OESTE,0,"R$ 1,381.82",,,,"Macedo Teles, São José do Rio Preto"
6/29/2023 20:18:38,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Macedo-Teles-I/16128,400000,Macedo Teles,350-400 mil,3,3,480,Não,OESTE,0,R$ 833.33,,,,"Macedo Teles, São José do Rio Preto"
